Model_box,Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Utopia,Ocean_Column_Water,heterBiofMP,mp2,8.022536812036404e-11,0.0,0.0,11.40708953266481,0.0,0.0,2.145631067961165e-11,1.1797841595695356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterBiofMP,mp3,8.022536812036404e-11,0.0,0.0,0.015166438950244068,0.0,0.0,2.145631067961165e-11,1.1082869329424509e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterBiofMP,mp4,8.022536812036404e-11,0.0,0.0,0.0001463823145568647,0.0,0.0,2.145631067961165e-11,1.572632984421367e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterBiofMP,mp5,8.022536812036404e-11,0.0,0.0,3.896423392084218e-05,0.0,0.0,2.145631067961165e-11,8.001084820234794e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,freeMP,mp1,1.6045073624072808e-09,1.5854895991882295e-06,404539.80469289905,0.0,1.1574074074074074e-06,0.0,7.746319365798414e-05,0.0027908643998361326,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,freeMP,mp2,1.6045073624072808e-09,1.5854895991882294e-07,141.09242638145335,0.0,1.1574074074074074e-06,0.0,7.746319365798414e-05,2.790864399836132e-05,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,freeMP,mp3,1.6045073624072808e-09,1.5854895991882296e-08,0.11776668405919569,0.0,1.1574074074074074e-06,0.0,7.746319365798414e-05,2.7908643998361324e-07,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,freeMP,mp4,1.6045073624072808e-09,1.5854895991882293e-09,0.00016665574024342776,0.0,1.1574074074074074e-06,0.0,7.746319365798414e-05,2.790864399836133e-09,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,freeMP,mp5,1.6045073624072808e-09,1.5854895991882296e-10,6.552922671229213e-06,0.0,1.1574074074074074e-06,0.0,7.746319365798414e-05,2.7908643998361322e-11,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,heterMP,mp1,1.6045073624072808e-10,0.0,0.0,40453.98048399501,1.1574074074074074e-06,0.0,7.746319365798414e-05,0.002790864401233413,0.0,0.0,2.36e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
