Model_box,Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Utopia,Ocean_Column_Water,heterMP,mp2,1.6045073624072808e-10,"[1.5854895997167267e-12, 1.4269406397450538e-11, 1.426940639745054e-10, 0.0, 0.0]",0.0,1.1630995481230036e-06,3.858024691358025e-08,0.0,2.145631067961165e-11,2.5759678447196696e-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterMP,mp3,1.6045073624072808e-10,"[1.5854901276845876e-12, 1.4269411149161288e-11, 0.0, 0.0, 0.0]",0.0,1.198881592318884e-10,3.858024691358025e-08,0.0,2.145631067961165e-11,2.575971511964789e-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterMP,mp4,1.6045073624072808e-10,"[1.586017919653587e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.83501093191107e-14,3.858024691358025e-08,0.0,2.145631067961165e-11,2.5796378211632606e-09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterMP,mp5,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,8.320863168261496e-16,3.858024691358025e-08,0.0,2.145631067961165e-11,5.639671440187214e-11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp1,3.2090147248145615e-10,"[7.94330289193303e-11, 7.148972602739726e-10, 7.148972602739726e-09, 7.148972602739727e-08, 0.0]",23329176.081745446,0.0,0.0,0.0,2.145631067961165e-11,0.002580923549506272,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp2,3.2090147248145615e-10,"[8.08599695585997e-11, 7.277397260273972e-10, 7.2773972602739725e-09, 0.0, 0.0]",2467.506910984279,0.0,0.0,0.0,2.145631067961165e-11,2.626445340827851e-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp3,3.2090147248145615e-10,"[9.512937595129376e-11, 8.561643835616438e-10, 0.0, 0.0, 0.0]",0.4230188762348111,0.0,0.0,0.0,2.145631067961165e-11,3.1675938822886787e-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp4,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",0.0014394571387268717,0.0,0.0,0.0,2.145631067961165e-11,1.5443713300559888e-08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,biofMP,mp5,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0003644458759004528,0.0,0.0,0.0,2.145631067961165e-11,7.4219756125514516e-09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterBiofMP,mp1,8.022536812036404e-11,"[7.943302891935663e-13, 7.148972602742096e-12, 7.148972602742097e-11, 7.148972602742097e-10, 0.0]",0.0,0.023329176081794065,0.0,0.0,2.145631067961165e-11,0.0025809235495099394,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterBiofMP,mp2,8.022536812036404e-11,"[8.085996958399845e-13, 7.27739726255986e-12, 7.277397262559861e-11, 0.0, 0.0]",0.0,2.4675069159262567e-06,0.0,0.0,2.145631067961165e-11,2.6264453444436236e-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterBiofMP,mp3,8.022536812036404e-11,"[9.512939430186434e-13, 8.56164548716779e-12, 0.0, 0.0, 0.0]",0.0,4.23019456023116e-10,0.0,0.0,2.145631067961165e-11,3.16759704589952e-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterBiofMP,mp4,8.022536812036404e-11,"[2.3782637593383765e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.4396066074782574e-12,0.0,0.0,2.145631067961165e-11,1.5445032481140887e-08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Ocean_Column_Water,heterBiofMP,mp5,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,3.6455407335615047e-13,0.0,0.0,2.145631067961165e-11,7.423865352737333e-09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,freeMP,mp1,1.6045073624072808e-09,"[1.5854895991882295e-09, 1.4269406392694065e-08, 1.4269406392694064e-07, 1.4269406392694066e-06, 0.0]",81270656.87481843,0.0,1.1574074074074074e-06,0.0,2.502831257078143e-07,0.7727903523146251,0.0,0.0,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882295e-09, 1.4269406392694064e-08, 1.4269406392694064e-07, 0.0, 0.0]",8242.265537741832,0.0,1.1574074074074074e-06,0.0,2.502831257078143e-07,0.00772790352314625,0.0,0.0,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,freeMP,mp3,1.6045073624072808e-09,"[1.5854895991882297e-09, 1.4269406392694067e-08, 0.0, 0.0, 0.0]",0.9425212004875922,0.0,1.1574074074074074e-06,0.0,2.502831257078143e-07,7.72790352314625e-05,0.0,0.0,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Utopia,Coast_Surface_Water,freeMP,mp4,1.6045073624072808e-09,"[1.5854895991882293e-09, 0.0, 0.0, 0.0, 0.0]",0.0002616904447049702,0.0,1.1574074074074074e-06,0.0,2.502831257078143e-07,7.727903523146252e-07,0.0,0.0,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
